id	chrom	len	cumlen
scaffold_group013	VYXG01007631.1_RagTag	2054	2761166
scaffold_group013	VYXG01001794.1_RagTag	2043	2763209
scaffold_group013	VYXG01001451.1_RagTag	1986	2765195
scaffold_group013	VYXG01018002.1_RagTag	1976	2767171
scaffold_group013	VYXG01002053.1_RagTag	1918	2769089
scaffold_group013	VYXG01001971.1_RagTag	1916	2771005
scaffold_group013	VYXG01011089.1_RagTag	1865	2772870
scaffold_group013	VYXG01000394.1_RagTag	1862	2774732
scaffold_group013	VYXG01009861.1_RagTag	1809	2776541
scaffold_group013	VYXG01003329.1_RagTag	1801	2778342
scaffold_group013	VYXG01010175.1_RagTag	1777	2780119
scaffold_group013	VYXG01017961.1_RagTag	1728	2781847
scaffold_group013	VYXG01017960.1_RagTag	1715	2783562
scaffold_group013	VYXG01003678.1_RagTag	1683	2785245
scaffold_group013	VYXG01010353.1_RagTag	1671	2786916
scaffold_group013	VYXG01017947.1_RagTag	1640	2788556
scaffold_group013	VYXG01007728.1_RagTag	1630	2790186
scaffold_group013	VYXG01012580.1_RagTag	1600	2791786
scaffold_group013	VYXG01002510.1_RagTag	1591	2793377
scaffold_group013	VYXG01017932.1_RagTag	1563	2794940
scaffold_group013	VYXG01012012.1_RagTag	1551	2796491
scaffold_group013	VYXG01010440.1_RagTag	1530	2798021
scaffold_group013	VYXG01010586.1_RagTag	1511	2799532
scaffold_group013	VYXG01000671.1_RagTag	1490	2801022
scaffold_group013	ScTjWWh_3050-HRSCAF-4781_RagTag	1478	2802500
scaffold_group013	VYXG01003285.1_RagTag	1451	2803951
scaffold_group013	VYXG01004589.1_RagTag	1437	2805388
scaffold_group013	ScTjWWh_3079-HRSCAF-4818_RagTag	1422	2806810
scaffold_group013	VYXG01008813.1_RagTag	1418	2808228
scaffold_group013	VYXG01007589.1_RagTag	1395	2809623
scaffold_group013	VYXG01010247.1_RagTag	1383	2811006
scaffold_group013	VYXG01017879.1_RagTag	1378	2812384
scaffold_group013	VYXG01003160.1_RagTag	1351	2813735
scaffold_group013	VYXG01007534.1_RagTag	1350	2815085
scaffold_group013	VYXG01017848.1_RagTag	1324	2816409
scaffold_group013	VYXG01017850.1_RagTag	1323	2817732
scaffold_group013	VYXG01003372.1_RagTag	1302	2819034
scaffold_group013	VYXG01010005.1_RagTag	1301	2820335
scaffold_group013	VYXG01005708.1_RagTag	1277	2821612
scaffold_group013	VYXG01007703.1_RagTag	1274	2822886
scaffold_group013	VYXG01011489.1_RagTag	1260	2824146
scaffold_group013	VYXG01004363.1_RagTag	1241	2825387
scaffold_group013	VYXG01002549.1_RagTag	1237	2826624
scaffold_group013	VYXG01001241.1_RagTag	1217	2827841
scaffold_group013	VYXG01005533.1_RagTag	1214	2829055
scaffold_group013	VYXG01011640.1_RagTag	1198	2830253
scaffold_group013	VYXG01017788.1_RagTag	1191	2831444
scaffold_group013	VYXG01010414.1_RagTag	1184	2832628
scaffold_group013	VYXG01009837.1_RagTag	1170	2833798
scaffold_group013	VYXG01005187.1_RagTag	1163	2834961
scaffold_group013	VYXG01010758.1_RagTag	1156	2836117
scaffold_group013	VYXG01017763.1_RagTag	1147	2837264
scaffold_group013	VYXG01008329.1_RagTag	1140	2838404
scaffold_group013	VYXG01007337.1_RagTag	1129	2839533
scaffold_group013	VYXG01007096.1_RagTag	1121	2840654
scaffold_group013	VYXG01005196.1_RagTag	1109	2841763
scaffold_group013	VYXG01004252.1_RagTag	1103	2842866
scaffold_group013	VYXG01007830.1_RagTag	1095	2843961
scaffold_group013	VYXG01003219.1_RagTag	1085	2845046
scaffold_group013	VYXG01003402.1_RagTag	1080	2846126
scaffold_group013	VYXG01004259.1_RagTag	1067	2847193
scaffold_group013	VYXG01000088.1_RagTag	1066	2848259
scaffold_group013	VYXG01012047.1_RagTag	1053	2849312
scaffold_group013	VYXG01012208.1_RagTag	1047	2850359
scaffold_group013	VYXG01004435.1_RagTag	1038	2851397
scaffold_group013	VYXG01017674.1_RagTag	1031	2852428
scaffold_group013	VYXG01005202.1_RagTag	1024	2853452
scaffold_group013	ScTjWWh_1038-HRSCAF-1704_RagTag	1015	2854467
scaffold_group013	VYXG01005665.1_RagTag	1011	2855478
scaffold_group013	VYXG01002871.1_RagTag	997	2856475
scaffold_group013	VYXG01006952.1_RagTag	996	2857471
scaffold_group013	VYXG01012323.1_RagTag	976	2858447
scaffold_group013	ScTjWWh_1822-HRSCAF-2907_RagTag	974	2859421
scaffold_group013	VYXG01002837.1_RagTag	967	2860388
scaffold_group013	VYXG01009510.1_RagTag	956	2861344
scaffold_group013	VYXG01017600.1_RagTag	948	2862292
scaffold_group013	ScTjWWh_2240-HRSCAF-3550_RagTag	943	2863235
scaffold_group013	VYXG01017592.1_RagTag	936	2864171
scaffold_group013	VYXG01000871.1_RagTag	926	2865097
scaffold_group013	VYXG01012492.1_RagTag	926	2866023
scaffold_group013	VYXG01007362.1_RagTag	915	2866938
scaffold_group013	VYXG01011381.1_RagTag	912	2867850
scaffold_group013	VYXG01017547.1_RagTag	900	2868750
scaffold_group013	VYXG01003968.1_RagTag	896	2869646
scaffold_group013	VYXG01000007.1_RagTag	886	2870532
scaffold_group013	VYXG01004413.1_RagTag	883	2871415
scaffold_group013	VYXG01007443.1_RagTag	879	2872294
scaffold_group013	VYXG01006128.1_RagTag	872	2873166
scaffold_group013	VYXG01012204.1_RagTag	868	2874034
scaffold_group013	VYXG01004845.1_RagTag	862	2874896
scaffold_group013	VYXG01001512.1_RagTag	860	2875756
scaffold_group013	VYXG01010944.1_RagTag	851	2876607
scaffold_group013	VYXG01011881.1_RagTag	850	2877457
scaffold_group013	VYXG01011485.1_RagTag	842	2878299
scaffold_group013	VYXG01005543.1_RagTag	838	2879137
scaffold_group013	VYXG01002222.1_RagTag	837	2879974
scaffold_group013	VYXG01007178.1_RagTag	831	2880805
scaffold_group013	VYXG01006764.1_RagTag	829	2881634
scaffold_group013	VYXG01004055.1_RagTag	824	2882458
scaffold_group013	VYXG01004452.1_RagTag	822	2883280
scaffold_group013	VYXG01001117.1_RagTag	816	2884096
scaffold_group013	ScTjWWh_806-HRSCAF-1312_RagTag	814	2884910
scaffold_group013	VYXG01002396.1_RagTag	810	2885720
scaffold_group013	VYXG01005307.1_RagTag	806	2886526
scaffold_group013	VYXG01008221.1_RagTag	801	2887327
scaffold_group013	VYXG01002139.1_RagTag	796	2888123
scaffold_group013	VYXG01006330.1_RagTag	794	2888917
scaffold_group013	VYXG01004851.1_RagTag	791	2889708
scaffold_group013	VYXG01009884.1_RagTag	788	2890496
scaffold_group013	VYXG01007226.1_RagTag	783	2891279
scaffold_group013	VYXG01005629.1_RagTag	782	2892061
scaffold_group013	VYXG01002676.1_RagTag	775	2892836
scaffold_group013	VYXG01011529.1_RagTag	775	2893611
scaffold_group013	VYXG01010617.1_RagTag	768	2894379
scaffold_group013	VYXG01005707.1_RagTag	767	2895146
scaffold_group013	VYXG01007411.1_RagTag	761	2895907
scaffold_group013	VYXG01006701.1_RagTag	759	2896666
scaffold_group013	VYXG01017369.1_RagTag	754	2897420
scaffold_group013	VYXG01006894.1_RagTag	749	2898169
scaffold_group013	VYXG01003825.1_RagTag	747	2898916
scaffold_group013	VYXG01017352.1_RagTag	745	2899661
scaffold_group013	VYXG01007324.1_RagTag	738	2900399
scaffold_group013	VYXG01017332.1_RagTag	737	2901136
scaffold_group013	VYXG01007524.1_RagTag	732	2901868
scaffold_group013	VYXG01000549.1_RagTag	731	2902599
scaffold_group013	VYXG01017316.1_RagTag	727	2903326
scaffold_group013	VYXG01004877.1_RagTag	721	2904047
scaffold_group013	VYXG01000334.1_RagTag	719	2904766
scaffold_group013	VYXG01001799.1_RagTag	712	2905478
scaffold_group013	VYXG01006216.1_RagTag	710	2906188
scaffold_group013	VYXG01005655.1_RagTag	703	2906891
scaffold_group013	VYXG01006189.1_RagTag	699	2907590
scaffold_group013	VYXG01000199.1_RagTag	695	2908285
scaffold_group013	VYXG01008090.1_RagTag	693	2908978
scaffold_group013	VYXG01017241.1_RagTag	685	2909663
scaffold_group013	VYXG01006974.1_RagTag	680	2910343
scaffold_group013	VYXG01012496.1_RagTag	680	2911023
scaffold_group013	VYXG01012450.1_RagTag	670	2911693
scaffold_group013	VYXG01017207.1_RagTag	670	2912363
scaffold_group013	VYXG01017186.1_RagTag	660	2913023
scaffold_group013	VYXG01010354.1_RagTag	657	2913680
scaffold_group013	VYXG01000458.1_RagTag	650	2914330
scaffold_group013	VYXG01010146.1_RagTag	649	2914979
scaffold_group013	VYXG01017148.1_RagTag	643	2915622
scaffold_group013	VYXG01017142.1_RagTag	641	2916263
scaffold_group013	VYXG01017115.1_RagTag	630	2916893
scaffold_group013	VYXG01008000.1_RagTag	628	2917521
scaffold_group013	VYXG01017095.1_RagTag	622	2918143
scaffold_group013	VYXG01006375.1_RagTag	616	2918759
scaffold_group013	VYXG01008578.1_RagTag	614	2919373
scaffold_group013	VYXG01012918.1_RagTag	611	2919984
scaffold_group013	VYXG01017044.1_RagTag	603	2920587
scaffold_group013	VYXG01006373.1_RagTag	600	2921187
scaffold_group013	VYXG01009269.1_RagTag	594	2921781
scaffold_group013	VYXG01012449.1_RagTag	591	2922372
scaffold_group013	VYXG01007133.1_RagTag	586	2922958
scaffold_group013	VYXG01005071.1_RagTag	583	2923541
scaffold_group013	VYXG01003252.1_RagTag	576	2924117
scaffold_group013	VYXG01000487.1_RagTag	575	2924692
scaffold_group013	VYXG01003887.1_RagTag	568	2925260
scaffold_group013	VYXG01012039.1_RagTag	567	2925827
scaffold_group013	VYXG01016925.1_RagTag	561	2926388
scaffold_group013	VYXG01011629.1_RagTag	559	2926947
scaffold_group013	VYXG01016912.1_RagTag	556	2927503
scaffold_group013	VYXG01016905.1_RagTag	553	2928056
scaffold_group013	VYXG01012397.1_RagTag	550	2928606
scaffold_group013	VYXG01006109.1_RagTag	548	2929154
scaffold_group013	VYXG01012500.1_RagTag	545	2929699
scaffold_group013	VYXG01011086.1_RagTag	541	2930240
scaffold_group013	VYXG01009414.1_RagTag	539	2930779
scaffold_group013	VYXG01003907.1_RagTag	536	2931315
scaffold_group013	VYXG01006944.1_RagTag	533	2931848
scaffold_group013	VYXG01012754.1_RagTag	529	2932377
scaffold_group013	VYXG01006117.1_RagTag	527	2932904
scaffold_group013	VYXG01004027.1_RagTag	524	2933428
scaffold_group013	VYXG01005769.1_RagTag	522	2933950
scaffold_group013	VYXG01012698.1_RagTag	519	2934469
scaffold_group013	VYXG01004990.1_RagTag	516	2934985
scaffold_group013	VYXG01003941.1_RagTag	514	2935499
scaffold_group013	VYXG01008736.1_RagTag	511	2936010
scaffold_group013	VYXG01010459.1_RagTag	509	2936519
scaffold_group013	VYXG01002084.1_RagTag	507	2937026
scaffold_group013	VYXG01003184.1_RagTag	506	2937532
scaffold_group013	VYXG01006870.1_RagTag	502	2938034
scaffold_group013	ScTjWWh_302-HRSCAF-522_RagTag	499	2938533
scaffold_group013	VYXG01009818.1_RagTag	499	2939032
scaffold_group013	VYXG01012647.1_RagTag	496	2939528
scaffold_group013	VYXG01009536.1_RagTag	493	2940021
scaffold_group013	VYXG01012532.1_RagTag	492	2940513
scaffold_group013	VYXG01005380.1_RagTag	489	2941002
scaffold_group013	VYXG01009422.1_RagTag	488	2941490
scaffold_group013	VYXG01006359.1_RagTag	484	2941974
scaffold_group013	VYXG01001118.1_RagTag	483	2942457
scaffold_group013	VYXG01016640.1_RagTag	482	2942939
scaffold_group013	VYXG01010410.1_RagTag	478	2943417
scaffold_group013	VYXG01007948.1_RagTag	477	2943894
scaffold_group013	VYXG01002247.1_RagTag	475	2944369
scaffold_group013	VYXG01012032.1_RagTag	474	2944843
scaffold_group013	VYXG01006496.1_RagTag	470	2945313
scaffold_group013	VYXG01003190.1_RagTag	469	2945782
scaffold_group013	VYXG01016572.1_RagTag	468	2946250
scaffold_group013	VYXG01011129.1_RagTag	465	2946715
scaffold_group013	VYXG01003810.1_RagTag	463	2947178
scaffold_group013	VYXG01002065.1_RagTag	462	2947640
scaffold_group013	VYXG01006131.1_RagTag	460	2948100
scaffold_group013	VYXG01006778.1_RagTag	457	2948557
scaffold_group013	VYXG01003706.1_RagTag	456	2949013
scaffold_group013	VYXG01002976.1_RagTag	454	2949467
scaffold_group013	VYXG01009655.1_RagTag	453	2949920
scaffold_group013	VYXG01016474.1_RagTag	450	2950370
scaffold_group013	VYXG01011364.1_RagTag	448	2950818
scaffold_group013	VYXG01016456.1_RagTag	447	2951265
scaffold_group013	VYXG01003621.1_RagTag	444	2951709
scaffold_group013	VYXG01011627.1_RagTag	444	2952153
scaffold_group013	VYXG01016420.1_RagTag	442	2952595
scaffold_group013	VYXG01016412.1_RagTag	439	2953034
scaffold_group013	VYXG01007855.1_RagTag	437	2953471
scaffold_group013	VYXG01005575.1_RagTag	435	2953906
scaffold_group013	VYXG01004630.1_RagTag	433	2954339
scaffold_group013	VYXG01003595.1_RagTag	432	2954771
scaffold_group013	VYXG01004826.1_RagTag	429	2955200
scaffold_group013	VYXG01016346.1_RagTag	428	2955628
scaffold_group013	VYXG01010725.1_RagTag	425	2956053
scaffold_group013	VYXG01001378.1_RagTag	424	2956477
scaffold_group013	VYXG01008098.1_RagTag	421	2956898
scaffold_group013	VYXG01009764.1_RagTag	418	2957316
scaffold_group013	VYXG01011901.1_RagTag	417	2957733
scaffold_group013	ScTjWWh_1028-HRSCAF-1686_RagTag	413	2958146
scaffold_group013	VYXG01012088.1_RagTag	413	2958559
scaffold_group013	VYXG01012708.1_RagTag	408	2958967
scaffold_group013	VYXG01011501.1_RagTag	407	2959374
scaffold_group013	ScTjWWh_14-HRSCAF-27_RagTag	403	2959777
scaffold_group013	VYXG01012565.1_RagTag	403	2960180
scaffold_group013	VYXG01012817.1_RagTag	398	2960578
scaffold_group013	VYXG01016121.1_RagTag	396	2960974
scaffold_group013	VYXG01016100.1_RagTag	393	2961367
scaffold_group013	VYXG01016078.1_RagTag	390	2961757
scaffold_group013	VYXG01016053.1_RagTag	387	2962144
scaffold_group013	VYXG01016028.1_RagTag	385	2962529
scaffold_group013	VYXG01003447.1_RagTag	381	2962910
scaffold_group013	VYXG01015999.1_RagTag	381	2963291
scaffold_group013	VYXG01003649.1_RagTag	374	2963665
scaffold_group013	VYXG01015951.1_RagTag	373	2964038
scaffold_group013	VYXG01001316.1_RagTag	368	2964406
scaffold_group013	VYXG01015908.1_RagTag	368	2964774
scaffold_group013	ScTjWWh_135-HRSCAF-234_RagTag	362	2965136
scaffold_group013	VYXG01008546.1_RagTag	362	2965498
scaffold_group013	VYXG01015791.1_RagTag	355	2965853
scaffold_group013	VYXG01015770.1_RagTag	353	2966206
scaffold_group013	VYXG01015739.1_RagTag	350	2966556
scaffold_group013	VYXG01015729.1_RagTag	348	2966904
scaffold_group013	VYXG01015670.1_RagTag	341	2967245
scaffold_group013	VYXG01015666.1_RagTag	340	2967585
scaffold_group013	VYXG01015592.1_RagTag	332	2967917
scaffold_group013	VYXG01015599.1_RagTag	332	2968249
scaffold_group013	VYXG01015554.1_RagTag	328	2968577
scaffold_group013	VYXG01015509.1_RagTag	323	2968900
scaffold_group013	VYXG01015461.1_RagTag	319	2969219
scaffold_group013	VYXG01012226.1_RagTag	317	2969536
scaffold_group013	VYXG01015412.1_RagTag	314	2969850
scaffold_group013	VYXG01015351.1_RagTag	309	2970159
scaffold_group013	VYXG01015362.1_RagTag	309	2970468
scaffold_group013	VYXG01015275.1_RagTag	302	2970770
scaffold_group013	VYXG01015280.1_RagTag	302	2971072
scaffold_group013	VYXG01005989.1_RagTag	295	2971367
scaffold_group013	VYXG01015203.1_RagTag	295	2971662
scaffold_group013	VYXG01015127.1_RagTag	289	2971951
scaffold_group013	VYXG01015103.1_RagTag	288	2972239
scaffold_group013	VYXG01015083.1_RagTag	286	2972525
scaffold_group013	VYXG01015030.1_RagTag	281	2972806
scaffold_group013	VYXG01014992.1_RagTag	278	2973084
scaffold_group013	VYXG01014952.1_RagTag	276	2973360
scaffold_group013	ScTjWWh_1088-HRSCAF-1775_RagTag	273	2973633
scaffold_group013	VYXG01014872.1_RagTag	271	2973904
scaffold_group013	VYXG01014833.1_RagTag	267	2974171
scaffold_group013	VYXG01014776.1_RagTag	263	2974434
scaffold_group013	VYXG01014760.1_RagTag	262	2974696
scaffold_group013	VYXG01014708.1_RagTag	259	2974955
scaffold_group013	VYXG01014657.1_RagTag	257	2975212
scaffold_group013	VYXG01014640.1_RagTag	256	2975468
scaffold_group013	VYXG01014569.1_RagTag	253	2975721
scaffold_group013	VYXG01014535.1_RagTag	252	2975973
scaffold_group013	VYXG01014522.1_RagTag	251	2976224
scaffold_group013	VYXG01014453.1_RagTag	248	2976472
scaffold_group013	VYXG01014436.1_RagTag	247	2976719
scaffold_group013	VYXG01014402.1_RagTag	245	2976964
scaffold_group013	VYXG01014356.1_RagTag	243	2977207
scaffold_group013	VYXG01014300.1_RagTag	241	2977448
scaffold_group013	VYXG01014284.1_RagTag	240	2977688
scaffold_group013	VYXG01014248.1_RagTag	238	2977926
scaffold_group013	VYXG01014206.1_RagTag	236	2978162
scaffold_group013	VYXG01014149.1_RagTag	234	2978396
scaffold_group013	VYXG01014109.1_RagTag	233	2978629
scaffold_group013	VYXG01014081.1_RagTag	232	2978861
scaffold_group013	VYXG01014026.1_RagTag	230	2979091
scaffold_group013	VYXG01013995.1_RagTag	229	2979320
scaffold_group013	VYXG01013984.1_RagTag	228	2979548
scaffold_group013	VYXG01013923.1_RagTag	226	2979774
scaffold_group013	VYXG01013853.1_RagTag	224	2979998
scaffold_group013	VYXG01013816.1_RagTag	223	2980221
scaffold_group013	VYXG01013792.1_RagTag	222	2980443
scaffold_group013	VYXG01013774.1_RagTag	221	2980664
scaffold_group013	VYXG01013743.1_RagTag	220	2980884
scaffold_group013	VYXG01013642.1_RagTag	217	2981101
scaffold_group013	VYXG01013652.1_RagTag	217	2981318
scaffold_group013	VYXG01013621.1_RagTag	216	2981534
scaffold_group013	VYXG01013532.1_RagTag	214	2981748
scaffold_group013	VYXG01013553.1_RagTag	214	2981962
scaffold_group013	VYXG01013476.1_RagTag	212	2982174
scaffold_group013	VYXG01013430.1_RagTag	211	2982385
scaffold_group013	ScTjWWh_2792-HRSCAF-4401_RagTag	210	2982595
scaffold_group013	VYXG01013405.1_RagTag	210	2982805
scaffold_group013	VYXG01013318.1_RagTag	208	2983013
scaffold_group013	VYXG01013278.1_RagTag	207	2983220
scaffold_group013	VYXG01013247.1_RagTag	206	2983426
scaffold_group013	VYXG01013216.1_RagTag	205	2983631
scaffold_group013	VYXG01013178.1_RagTag	204	2983835
scaffold_group013	VYXG01013151.1_RagTag	203	2984038
scaffold_group013	VYXG01013107.1_RagTag	202	2984240
scaffold_group013	VYXG01013050.1_RagTag	201	2984441
scaffold_group013	VYXG01013077.1_RagTag	201	2984642
scaffold_group014	VYXG01000512.1_RagTag	410692	410692
scaffold_group014	VYXG01005752.1_RagTag	275858	686550
scaffold_group014	VYXG01004686.1_RagTag	226534	913084
scaffold_group014	VYXG01011414.1_RagTag	187873	1100957
scaffold_group014	VYXG01004298.1_RagTag	178180	1279137
scaffold_group014	VYXG01000611.1_RagTag	150474	1429611
scaffold_group014	VYXG01008374.1_RagTag	131829	1561440
scaffold_group014	VYXG01001036.1_RagTag	121453	1682893
scaffold_group014	VYXG01005487.1_RagTag	101476	1784369
scaffold_group014	VYXG01005023.1_RagTag	94347	1878716
scaffold_group014	VYXG01006981.1_RagTag	74829	1953545
scaffold_group014	VYXG01007043.1_RagTag	69175	2022720
scaffold_group014	ScTjWWh_1420-HRSCAF-2283_RagTag	55033	2077753
scaffold_group014	VYXG01006606.1_RagTag	52595	2130348
scaffold_group014	VYXG01002653.1_RagTag	41865	2172213
scaffold_group014	VYXG01006041.1_RagTag	39624	2211837
scaffold_group014	ScTjWWh_3183-HRSCAF-4983_RagTag	32107	2243944
scaffold_group014	ScTjWWh_2544-HRSCAF-4016_RagTag	29707	2273651
scaffold_group014	VYXG01004316.1_RagTag	24932	2298583
scaffold_group014	ScTjWWh_2426-HRSCAF-3827_RagTag	22588	2321171
scaffold_group014	VYXG01010332.1_RagTag	19773	2340944
scaffold_group014	VYXG01010382.1_RagTag	19237	2360181
scaffold_group014	ScTjWWh_3313-HRSCAF-5200_RagTag	16363	2376544
scaffold_group014	VYXG01000004.1_RagTag	15922	2392466
scaffold_group014	VYXG01008787.1_RagTag	14489	2406955
scaffold_group014	VYXG01010058.1_RagTag	13010	2419965
scaffold_group014	VYXG01004088.1_RagTag	12243	2432208
scaffold_group014	VYXG01008490.1_RagTag	12044	2444252
scaffold_group014	ScTjWWh_718-HRSCAF-1159_RagTag	11139	2455391
scaffold_group014	ScTjWWh_2030-HRSCAF-3206_RagTag	10627	2466018
scaffold_group014	VYXG01002563.1_RagTag	10182	2476200
scaffold_group014	VYXG01007003.1_RagTag	9470	2485670
scaffold_group014	VYXG01012019.1_RagTag	9121	2494791
scaffold_group014	VYXG01008533.1_RagTag	8696	2503487
scaffold_group014	ScTjWWh_2821-HRSCAF-4446_RagTag	8523	2512010
scaffold_group014	VYXG01011236.1_RagTag	8035	2520045
scaffold_group014	VYXG01005734.1_RagTag	7995	2528040
scaffold_group014	ScTjWWh_2704-HRSCAF-4259_RagTag	7391	2535431
scaffold_group014	ScTjWWh_2157-HRSCAF-3417_RagTag	7275	2542706
scaffold_group014	VYXG01005474.1_RagTag	7177	2549883
scaffold_group014	VYXG01009867.1_RagTag	6700	2556583
scaffold_group014	VYXG01008859.1_RagTag	6652	2563235
scaffold_group014	VYXG01010222.1_RagTag	6295	2569530
scaffold_group014	ScTjWWh_2373-HRSCAF-3745_RagTag	6266	2575796
scaffold_group014	ScTjWWh_3590-HRSCAF-5593_RagTag	6054	2581850
scaffold_group014	VYXG01009937.1_RagTag	5862	2587712
scaffold_group014	VYXG01009235.1_RagTag	5635	2593347
scaffold_group014	VYXG01000769.1_RagTag	5609	2598956
scaffold_group014	VYXG01004347.1_RagTag	5327	2604283
scaffold_group014	VYXG01004598.1_RagTag	5301	2609584
scaffold_group014	VYXG01006448.1_RagTag	5010	2614594
scaffold_group014	VYXG01003224.1_RagTag	4978	2619572
scaffold_group014	VYXG01005478.1_RagTag	4806	2624378
scaffold_group014	VYXG01002707.1_RagTag	4706	2629084
scaffold_group014	VYXG01006895.1_RagTag	4596	2633680
scaffold_group014	VYXG01001853.1_RagTag	4500	2638180
scaffold_group014	VYXG01004309.1_RagTag	4365	2642545
scaffold_group014	VYXG01002067.1_RagTag	4183	2646728
scaffold_group014	ScTjWWh_1470-HRSCAF-2369_RagTag	4178	2650906
scaffold_group014	VYXG01003653.1_RagTag	3985	2654891
scaffold_group014	VYXG01006661.1_RagTag	3970	2658861
scaffold_group014	VYXG01001449.1_RagTag	3795	2662656
scaffold_group014	VYXG01008033.1_RagTag	3784	2666440
scaffold_group014	VYXG01001165.1_RagTag	3634	2670074
scaffold_group014	VYXG01000984.1_RagTag	3564	2673638
scaffold_group014	VYXG01010602.1_RagTag	3484	2677122
scaffold_group014	VYXG01007578.1_RagTag	3367	2680489
scaffold_group014	VYXG01003291.1_RagTag	3330	2683819
scaffold_group014	VYXG01005311.1_RagTag	3276	2687095
scaffold_group014	VYXG01001686.1_RagTag	3161	2690256
scaffold_group014	VYXG01008495.1_RagTag	3158	2693414
scaffold_group014	VYXG01008743.1_RagTag	3036	2696450
scaffold_group014	ScTjWWh_3345-HRSCAF-5248_RagTag	3009	2699459
scaffold_group014	VYXG01002225.1_RagTag	2962	2702421
scaffold_group014	VYXG01002408.1_RagTag	2885	2705306
scaffold_group014	VYXG01004541.1_RagTag	2862	2708168
scaffold_group014	VYXG01012728.1_RagTag	2786	2710954
scaffold_group014	VYXG01007626.1_RagTag	2745	2713699
scaffold_group014	VYXG01010839.1_RagTag	2714	2716413
scaffold_group014	VYXG01018068.1_RagTag	2681	2719094
scaffold_group014	VYXG01007437.1_RagTag	2629	2721723
scaffold_group014	VYXG01004725.1_RagTag	2593	2724316
scaffold_group014	ScTjWWh_1862-HRSCAF-2969_RagTag	2548	2726864
scaffold_group014	VYXG01008922.1_RagTag	2515	2729379
scaffold_group014	VYXG01011733.1_RagTag	2482	2731861
scaffold_group014	VYXG01001606.1_RagTag	2441	2734302
scaffold_group014	VYXG01007580.1_RagTag	2420	2736722
scaffold_group014	VYXG01003995.1_RagTag	2379	2739101
scaffold_group014	VYXG01007234.1_RagTag	2353	2741454
scaffold_group014	VYXG01000685.1_RagTag	2316	2743770
scaffold_group014	VYXG01012004.1_RagTag	2300	2746070
scaffold_group014	VYXG01010889.1_RagTag	2239	2748309
scaffold_group014	VYXG01000328.1_RagTag	2231	2750540
scaffold_group014	ScTjWWh_2331-HRSCAF-3692_RagTag	2180	2752720
scaffold_group014	ScTjWWh_1169-HRSCAF-1904_RagTag	2179	2754899
scaffold_group014	VYXG01007810.1_RagTag	2111	2757010
scaffold_group014	VYXG01012072.1_RagTag	2100	2759110
scaffold_group014	VYXG01003349.1_RagTag	2060	2761170
scaffold_group014	VYXG01000289.1_RagTag	2037	2763207
scaffold_group014	VYXG01012183.1_RagTag	1993	2765200
scaffold_group014	ScTjWWh_182-HRSCAF-325_RagTag	1970	2767170
scaffold_group014	VYXG01000731.1_RagTag	1919	2769089
scaffold_group014	ScTjWWh_696-HRSCAF-1133_RagTag	1914	2771003
scaffold_group014	ScTjWWh_1011-HRSCAF-1651_RagTag	1869	2772872
scaffold_group014	VYXG01006395.1_RagTag	1859	2774731
scaffold_group014	VYXG01012755.1_RagTag	1813	2776544
scaffold_group014	VYXG01000687.1_RagTag	1798	2778342
scaffold_group014	VYXG01003834.1_RagTag	1776	2780118
scaffold_group014	VYXG01001302.1_RagTag	1737	2781855
scaffold_group014	VYXG01003479.1_RagTag	1701	2783556
scaffold_group014	VYXG01011715.1_RagTag	1691	2785247
scaffold_group014	VYXG01010108.1_RagTag	1662	2786909
scaffold_group014	ScTjWWh_1329-HRSCAF-2140_RagTag	1651	2788560
scaffold_group014	VYXG01003670.1_RagTag	1622	2790182
scaffold_group014	VYXG01012018.1_RagTag	1610	2791792
scaffold_group014	VYXG01006706.1_RagTag	1583	2793375
scaffold_group014	VYXG01000301.1_RagTag	1570	2794945
scaffold_group014	VYXG01003122.1_RagTag	1546	2796491
scaffold_group014	VYXG01007530.1_RagTag	1529	2798020
scaffold_group014	VYXG01017922.1_RagTag	1512	2799532
scaffold_group014	VYXG01007854.1_RagTag	1490	2801022
scaffold_group014	VYXG01001373.1_RagTag	1478	2802500
scaffold_group014	VYXG01005310.1_RagTag	1451	2803951
scaffold_group014	VYXG01008907.1_RagTag	1437	2805388
scaffold_group014	VYXG01000384.1_RagTag	1422	2806810
scaffold_group014	VYXG01001543.1_RagTag	1416	2808226
scaffold_group014	VYXG01004511.1_RagTag	1395	2809621
scaffold_group014	VYXG01001099.1_RagTag	1394	2811015
scaffold_group014	VYXG01017870.1_RagTag	1366	2812381
scaffold_group014	VYXG01017868.1_RagTag	1361	2813742
scaffold_group014	ScTjWWh_3056-HRSCAF-4787_RagTag	1341	2815083
scaffold_group014	VYXG01001684.1_RagTag	1331	2816414
scaffold_group014	VYXG01017845.1_RagTag	1317	2817731
scaffold_group014	VYXG01010514.1_RagTag	1305	2819036
scaffold_group014	VYXG01001110.1_RagTag	1298	2820334
scaffold_group014	VYXG01010639.1_RagTag	1285	2821619
scaffold_group014	VYXG01001839.1_RagTag	1268	2822887
scaffold_group014	VYXG01007237.1_RagTag	1256	2824143
scaffold_group014	VYXG01012180.1_RagTag	1248	2825391
scaffold_group014	VYXG01003973.1_RagTag	1231	2826622
scaffold_group014	VYXG01017805.1_RagTag	1225	2827847
