id	scatter_idx	chrom	start	end	scatter_length
scaffold_group015	scat_0001	VYXG01013596.1_RagTag	1	216	2984642
scaffold_group015	scat_0001	VYXG01013623.1_RagTag	1	216	2984642
scaffold_group015	scat_0001	VYXG01013534.1_RagTag	1	214	2984642
scaffold_group015	scat_0001	VYXG01013555.1_RagTag	1	214	2984642
scaffold_group015	scat_0001	VYXG01013478.1_RagTag	1	212	2984642
scaffold_group015	scat_0001	VYXG01013432.1_RagTag	1	211	2984642
scaffold_group015	scat_0001	VYXG01013379.1_RagTag	1	210	2984642
scaffold_group015	scat_0001	VYXG01013408.1_RagTag	1	210	2984642
scaffold_group015	scat_0001	VYXG01013320.1_RagTag	1	208	2984642
scaffold_group015	scat_0001	VYXG01013280.1_RagTag	1	207	2984642
scaffold_group015	scat_0001	VYXG01013250.1_RagTag	1	206	2984642
scaffold_group015	scat_0001	VYXG01013218.1_RagTag	1	205	2984642
scaffold_group015	scat_0001	VYXG01013180.1_RagTag	1	204	2984642
scaffold_group015	scat_0001	VYXG01013154.1_RagTag	1	203	2984642
scaffold_group015	scat_0001	VYXG01013109.1_RagTag	1	202	2984642
scaffold_group015	scat_0001	VYXG01013052.1_RagTag	1	201	2984642
scaffold_group015	scat_0001	VYXG01013079.1_RagTag	1	201	2984642
scaffold_group016	scat_0001	VYXG01000815.1_RagTag	1	398382	2984642
scaffold_group016	scat_0001	VYXG01008255.1_RagTag	1	290988	2984642
scaffold_group016	scat_0001	VYXG01000602.1_RagTag	1	221217	2984642
scaffold_group016	scat_0001	VYXG01001015.1_RagTag	1	191381	2984642
scaffold_group016	scat_0001	VYXG01001364.1_RagTag	1	175430	2984642
scaffold_group016	scat_0001	VYXG01010925.1_RagTag	1	153423	2984642
scaffold_group016	scat_0001	VYXG01004326.1_RagTag	1	131704	2984642
scaffold_group016	scat_0001	VYXG01000835.1_RagTag	1	119408	2984642
scaffold_group016	scat_0001	VYXG01006689.1_RagTag	1	102356	2984642
scaffold_group016	scat_0001	VYXG01003508.1_RagTag	1	95736	2984642
scaffold_group016	scat_0001	VYXG01008067.1_RagTag	1	73792	2984642
scaffold_group016	scat_0001	VYXG01006641.1_RagTag	1	68881	2984642
scaffold_group016	scat_0001	VYXG01009537.1_RagTag	1	55763	2984642
scaffold_group016	scat_0001	ScTjWWh_779-HRSCAF-1258_RagTag	1	52294	2984642
scaffold_group016	scat_0001	ScTjWWh_3082-HRSCAF-4824_RagTag	1	41059	2984642
scaffold_group016	scat_0001	ScTjWWh_227-HRSCAF-391_RagTag	1	40394	2984642
scaffold_group016	scat_0001	VYXG01008259.1_RagTag	1	31516	2984642
scaffold_group016	scat_0001	ScTjWWh_83-HRSCAF-144_RagTag	1	30221	2984642
scaffold_group016	scat_0001	ScTjWWh_1161-HRSCAF-1892_RagTag	1	24404	2984642
scaffold_group016	scat_0001	VYXG01001984.1_RagTag	1	24075	2984642
scaffold_group016	scat_0001	ScTjWWh_75-HRSCAF-133_RagTag	1	19318	2984642
scaffold_group016	scat_0001	ScTjWWh_1726-HRSCAF-2746_RagTag	1	18040	2984642
scaffold_group016	scat_0001	ScTjWWh_2491-HRSCAF-3928_RagTag	1	17070	2984642
scaffold_group016	scat_0001	ScTjWWh_2350-HRSCAF-3712_RagTag	1	15625	2984642
scaffold_group016	scat_0001	ScTjWWh_1063-HRSCAF-1739_RagTag	1	14310	2984642
scaffold_group016	scat_0001	VYXG01000725.1_RagTag	1	13107	2984642
scaffold_group016	scat_0001	VYXG01000292.1_RagTag	1	12559	2984642
scaffold_group016	scat_0001	ScTjWWh_3243-HRSCAF-5078_RagTag	1	11867	2984642
scaffold_group016	scat_0001	ScTjWWh_3491-HRSCAF-5462_RagTag	1	10997	2984642
scaffold_group016	scat_0001	VYXG01005503.1_RagTag	1	10866	2984642
scaffold_group016	scat_0001	VYXG01005146.1_RagTag	1	9835	2984642
scaffold_group016	scat_0001	VYXG01009177.1_RagTag	1	9654	2984642
scaffold_group016	scat_0001	ScTjWWh_1234-HRSCAF-2006_RagTag	1	9101	2984642
scaffold_group016	scat_0001	VYXG01001757.1_RagTag	1	8728	2984642
scaffold_group016	scat_0001	ScTjWWh_1860-HRSCAF-2967_RagTag	1	8463	2984642
scaffold_group016	scat_0001	ScTjWWh_3088-HRSCAF-4834_RagTag	1	8098	2984642
scaffold_group016	scat_0001	ScTjWWh_2282-HRSCAF-3618_RagTag	1	7817	2984642
scaffold_group016	scat_0001	VYXG01010697.1_RagTag	1	7611	2984642
scaffold_group016	scat_0001	VYXG01010099.1_RagTag	1	7215	2984642
scaffold_group016	scat_0001	ScTjWWh_1918-HRSCAF-3048_RagTag	1	7180	2984642
scaffold_group016	scat_0001	VYXG01004703.1_RagTag	1	6680	2984642
scaffold_group016	scat_0001	ScTjWWh_2442-HRSCAF-3850_RagTag	1	6661	2984642
scaffold_group016	scat_0001	ScTjWWh_3318-HRSCAF-5205_RagTag	1	6334	2984642
scaffold_group016	scat_0001	VYXG01004674.1_RagTag	1	6249	2984642
scaffold_group016	scat_0001	VYXG01007528.1_RagTag	1	5981	2984642
scaffold_group016	scat_0001	VYXG01007263.1_RagTag	1	5900	2984642
scaffold_group016	scat_0001	VYXG01001080.1_RagTag	1	5683	2984642
scaffold_group016	scat_0001	VYXG01001053.1_RagTag	1	5570	2984642
scaffold_group016	scat_0001	VYXG01005961.1_RagTag	1	5354	2984642
scaffold_group016	scat_0001	VYXG01000358.1_RagTag	1	5269	2984642
scaffold_group016	scat_0001	VYXG01001655.1_RagTag	1	5047	2984642
scaffold_group016	scat_0001	ScTjWWh_967-HRSCAF-1579_RagTag	1	4952	2984642
scaffold_group016	scat_0001	VYXG01003056.1_RagTag	1	4813	2984642
scaffold_group016	scat_0001	VYXG01004829.1_RagTag	1	4705	2984642
scaffold_group016	scat_0001	ScTjWWh_2977-HRSCAF-4670_RagTag	1	4611	2984642
scaffold_group016	scat_0001	ScTjWWh_2755-HRSCAF-4347_RagTag	1	4440	2984642
scaffold_group016	scat_0001	VYXG01003462.1_RagTag	1	4401	2984642
scaffold_group016	scat_0001	ScTjWWh_648-HRSCAF-1056_RagTag	1	4198	2984642
scaffold_group016	scat_0001	ScTjWWh_488-HRSCAF-814_RagTag	1	4167	2984642
scaffold_group016	scat_0001	VYXG01001700.1_RagTag	1	4007	2984642
scaffold_group016	scat_0001	ScTjWWh_1792-HRSCAF-2856_RagTag	1	3949	2984642
scaffold_group016	scat_0001	VYXG01006635.1_RagTag	1	3820	2984642
scaffold_group016	scat_0001	VYXG01000277.1_RagTag	1	3770	2984642
scaffold_group016	scat_0001	VYXG01004229.1_RagTag	1	3618	2984642
scaffold_group016	scat_0001	VYXG01012594.1_RagTag	1	3572	2984642
scaffold_group016	scat_0001	ScTjWWh_3108-HRSCAF-4872_RagTag	1	3484	2984642
scaffold_group016	scat_0001	VYXG01002434.1_RagTag	1	3367	2984642
scaffold_group016	scat_0001	VYXG01003728.1_RagTag	1	3347	2984642
scaffold_group016	scat_0001	ScTjWWh_2766-HRSCAF-4363_RagTag	1	3217	2984642
scaffold_group016	scat_0001	VYXG01003578.1_RagTag	1	3214	2984642
scaffold_group016	scat_0001	ScTjWWh_2470-HRSCAF-3899_RagTag	1	3104	2984642
scaffold_group016	scat_0001	VYXG01010962.1_RagTag	1	3084	2984642
scaffold_group016	scat_0001	VYXG01003094.1_RagTag	1	2994	2984642
scaffold_group016	scat_0001	ScTjWWh_1007-HRSCAF-1646_RagTag	1	2973	2984642
scaffold_group016	scat_0001	ScTjWWh_6-HRSCAF-13_RagTag	1	2891	2984642
scaffold_group016	scat_0001	VYXG01005786.1_RagTag	1	2857	2984642
scaffold_group016	scat_0001	VYXG01008915.1_RagTag	1	2785	2984642
scaffold_group016	scat_0001	VYXG01018075.1_RagTag	1	2755	2984642
scaffold_group016	scat_0001	VYXG01003589.1_RagTag	1	2708	2984642
scaffold_group016	scat_0001	VYXG01005200.1_RagTag	1	2665	2984642
scaffold_group016	scat_0001	VYXG01003229.1_RagTag	1	2640	2984642
scaffold_group016	scat_0001	VYXG01007076.1_RagTag	1	2605	2984642
scaffold_group016	scat_0001	VYXG01011048.1_RagTag	1	2540	2984642
scaffold_group016	scat_0001	VYXG01002628.1_RagTag	1	2506	2984642
scaffold_group016	scat_0001	VYXG01004688.1_RagTag	1	2495	2984642
scaffold_group016	scat_0001	VYXG01009197.1_RagTag	1	2433	2984642
scaffold_group016	scat_0001	VYXG01008970.1_RagTag	1	2429	2984642
scaffold_group016	scat_0001	VYXG01005344.1_RagTag	1	2370	2984642
scaffold_group016	scat_0001	ScTjWWh_2479-HRSCAF-3910_RagTag	1	2361	2984642
scaffold_group016	scat_0001	VYXG01012131.1_RagTag	1	2312	2984642
scaffold_group016	scat_0001	ScTjWWh_1473-HRSCAF-2375_RagTag	1	2293	2984642
scaffold_group016	scat_0001	VYXG01001859.1_RagTag	1	2248	2984642
scaffold_group016	scat_0001	VYXG01005235.1_RagTag	1	2216	2984642
scaffold_group016	scat_0001	VYXG01004714.1_RagTag	1	2196	2984642
scaffold_group016	scat_0001	VYXG01011058.1_RagTag	1	2166	2984642
scaffold_group016	scat_0001	VYXG01001221.1_RagTag	1	2113	2984642
scaffold_group016	scat_0001	VYXG01007482.1_RagTag	1	2109	2984642
scaffold_group016	scat_0001	VYXG01012590.1_RagTag	1	2053	2984642
scaffold_group016	scat_0001	VYXG01005584.1_RagTag	1	2043	2984642
scaffold_group016	scat_0001	VYXG01001531.1_RagTag	1	1986	2984642
scaffold_group016	scat_0001	VYXG01012795.1_RagTag	1	1975	2984642
scaffold_group016	scat_0001	VYXG01002572.1_RagTag	1	1919	2984642
scaffold_group016	scat_0001	VYXG01002101.1_RagTag	1	1913	2984642
scaffold_group016	scat_0001	VYXG01005219.1_RagTag	1	1874	2984642
scaffold_group016	scat_0001	VYXG01011827.1_RagTag	1	1853	2984642
scaffold_group016	scat_0001	VYXG01003437.1_RagTag	1	1815	2984642
scaffold_group016	scat_0001	VYXG01003261.1_RagTag	1	1798	2984642
scaffold_group016	scat_0001	VYXG01010646.1_RagTag	1	1776	2984642
scaffold_group016	scat_0001	VYXG01005569.1_RagTag	1	1729	2984642
scaffold_group016	scat_0001	VYXG01000165.1_RagTag	1	1714	2984642
scaffold_group016	scat_0001	ScTjWWh_1656-HRSCAF-2644_RagTag	1	1686	2984642
scaffold_group016	scat_0001	VYXG01012168.1_RagTag	1	1662	2984642
scaffold_group016	scat_0001	VYXG01000331.1_RagTag	1	1651	2984642
scaffold_group016	scat_0001	VYXG01004346.1_RagTag	1	1622	2984642
scaffold_group016	scat_0001	VYXG01003071.1_RagTag	1	1608	2984642
scaffold_group016	scat_0001	VYXG01009631.1_RagTag	1	1585	2984642
scaffold_group016	scat_0001	VYXG01006859.1_RagTag	1	1570	2984642
scaffold_group016	scat_0001	VYXG01008324.1_RagTag	1	1546	2984642
scaffold_group016	scat_0001	VYXG01008297.1_RagTag	1	1528	2984642
scaffold_group016	scat_0001	VYXG01004366.1_RagTag	1	1514	2984642
scaffold_group016	scat_0001	VYXG01012140.1_RagTag	1	1488	2984642
scaffold_group016	scat_0001	VYXG01011823.1_RagTag	1	1480	2984642
scaffold_group016	scat_0001	ScTjWWh_3510-HRSCAF-5484_RagTag	1	1447	2984642
scaffold_group016	scat_0001	VYXG01007101.1_RagTag	1	1444	2984642
scaffold_group016	scat_0001	VYXG01017899.1_RagTag	1	1419	2984642
scaffold_group016	scat_0001	VYXG01004804.1_RagTag	1	1413	2984642
scaffold_group016	scat_0001	VYXG01002479.1_RagTag	1	1398	2984642
scaffold_group016	scat_0001	VYXG01000885.1_RagTag	1	1390	2984642
scaffold_group016	scat_0001	VYXG01001582.1_RagTag	1	1368	2984642
scaffold_group016	scat_0001	VYXG01012245.1_RagTag	1	1364	2984642
scaffold_group016	scat_0001	VYXG01007842.1_RagTag	1	1337	2984642
scaffold_group016	scat_0001	VYXG01017857.1_RagTag	1	1336	2984642
scaffold_group016	scat_0001	VYXG01017846.1_RagTag	1	1313	2984642
scaffold_group016	scat_0001	VYXG01004264.1_RagTag	1	1309	2984642
scaffold_group016	scat_0001	VYXG01008763.1_RagTag	1	1296	2984642
scaffold_group016	scat_0001	VYXG01010720.1_RagTag	1	1277	2984642
scaffold_group016	scat_0001	VYXG01012470.1_RagTag	1	1274	2984642
scaffold_group016	scat_0001	VYXG01007319.1_RagTag	1	1259	2984642
scaffold_group016	scat_0001	VYXG01005808.1_RagTag	1	1244	2984642
scaffold_group016	scat_0001	VYXG01002135.1_RagTag	1	1234	2984642
scaffold_group016	scat_0001	VYXG01002980.1_RagTag	1	1220	2984642
scaffold_group016	scat_0001	ScTjWWh_3-HRSCAF-7_RagTag	1	1211	2984642
scaffold_group016	scat_0001	VYXG01017793.1_RagTag	1	1204	2984642
scaffold_group016	scat_0001	VYXG01011818.1_RagTag	1	1187	2984642
scaffold_group016	scat_0001	VYXG01001672.1_RagTag	1	1178	2984642
scaffold_group016	scat_0001	VYXG01008137.1_RagTag	1	1176	2984642
scaffold_group016	scat_0001	VYXG01008848.1_RagTag	1	1159	2984642
scaffold_group016	scat_0001	VYXG01001792.1_RagTag	1	1158	2984642
scaffold_group016	scat_0001	VYXG01003894.1_RagTag	1	1152	2984642
scaffold_group016	scat_0001	VYXG01011174.1_RagTag	1	1136	2984642
scaffold_group016	scat_0001	ScTjWWh_3646-HRSCAF-5669_RagTag	1	1128	2984642
scaffold_group016	scat_0001	VYXG01012792.1_RagTag	1	1124	2984642
scaffold_group016	scat_0001	VYXG01006232.1_RagTag	1	1106	2984642
scaffold_group016	scat_0001	VYXG01010277.1_RagTag	1	1105	2984642
scaffold_group016	scat_0001	VYXG01017725.1_RagTag	1	1091	2984642
scaffold_group016	scat_0001	VYXG01011107.1_RagTag	1	1090	2984642
scaffold_group016	scat_0001	VYXG01006779.1_RagTag	1	1075	2984642
scaffold_group016	scat_0001	VYXG01017711.1_RagTag	1	1075	2984642
scaffold_group016	scat_0001	VYXG01001098.1_RagTag	1	1058	2984642
scaffold_group016	scat_0001	VYXG01009022.1_RagTag	1	1058	2984642
scaffold_group016	scat_0001	VYXG01009405.1_RagTag	1	1041	2984642
scaffold_group016	scat_0001	VYXG01004401.1_RagTag	1	1040	2984642
scaffold_group016	scat_0001	VYXG01009813.1_RagTag	1	1035	2984642
scaffold_group016	scat_0001	VYXG01008480.1_RagTag	1	1021	2984642
scaffold_group016	scat_0001	VYXG01011777.1_RagTag	1	1017	2984642
scaffold_group016	scat_0001	VYXG01017654.1_RagTag	1	1007	2984642
scaffold_group016	scat_0001	VYXG01004866.1_RagTag	1	1000	2984642
scaffold_group016	scat_0001	VYXG01006529.1_RagTag	1	995	2984642
scaffold_group016	scat_0001	VYXG01002317.1_RagTag	1	978	2984642
scaffold_group016	scat_0001	VYXG01010160.1_RagTag	1	974	2984642
scaffold_group016	scat_0001	VYXG01001121.1_RagTag	1	965	2984642
scaffold_group016	scat_0001	VYXG01017611.1_RagTag	1	958	2984642
scaffold_group016	scat_0001	VYXG01003727.1_RagTag	1	946	2984642
scaffold_group016	scat_0001	VYXG01001723.1_RagTag	1	944	2984642
scaffold_group016	scat_0001	VYXG01008639.1_RagTag	1	935	2984642
scaffold_group016	scat_0001	VYXG01017581.1_RagTag	1	929	2984642
scaffold_group016	scat_0001	VYXG01008299.1_RagTag	1	920	2984642
scaffold_group016	scat_0001	VYXG01012696.1_RagTag	1	920	2984642
scaffold_group016	scat_0001	VYXG01012013.1_RagTag	1	909	2984642
scaffold_group016	scat_0001	VYXG01008833.1_RagTag	1	905	2984642
scaffold_group016	scat_0001	VYXG01017540.1_RagTag	1	893	2984642
scaffold_group016	scat_0001	VYXG01017528.1_RagTag	1	886	2984642
scaffold_group016	scat_0001	VYXG01008184.1_RagTag	1	883	2984642
scaffold_group016	scat_0001	VYXG01010590.1_RagTag	1	879	2984642
scaffold_group016	scat_0001	VYXG01009735.1_RagTag	1	872	2984642
scaffold_group016	scat_0001	VYXG01001403.1_RagTag	1	867	2984642
scaffold_group016	scat_0001	VYXG01010896.1_RagTag	1	864	2984642
scaffold_group016	scat_0001	VYXG01010554.1_RagTag	1	857	2984642
scaffold_group016	scat_0001	VYXG01017491.1_RagTag	1	855	2984642
scaffold_group016	scat_0001	VYXG01000486.1_RagTag	1	845	2984642
scaffold_group016	scat_0001	VYXG01004616.1_RagTag	1	845	2984642
scaffold_group016	scat_0001	VYXG01007998.1_RagTag	1	838	2984642
scaffold_group016	scat_0001	VYXG01006723.1_RagTag	1	837	2984642
scaffold_group016	scat_0001	VYXG01007428.1_RagTag	1	831	2984642
scaffold_group016	scat_0001	VYXG01007232.1_RagTag	1	829	2984642
scaffold_group016	scat_0001	VYXG01005497.1_RagTag	1	824	2984642
scaffold_group016	scat_0001	VYXG01009961.1_RagTag	1	822	2984642
scaffold_group016	scat_0001	VYXG01004599.1_RagTag	1	816	2984642
scaffold_group016	scat_0001	VYXG01002518.1_RagTag	1	814	2984642
scaffold_group016	scat_0001	VYXG01003571.1_RagTag	1	810	2984642
scaffold_group016	scat_0001	VYXG01009046.1_RagTag	1	806	2984642
scaffold_group016	scat_0001	ScTjWWh_1155-HRSCAF-1885_RagTag	1	800	2984642
scaffold_group016	scat_0001	VYXG01011614.1_RagTag	1	798	2984642
scaffold_group016	scat_0001	VYXG01003836.1_RagTag	1	792	2984642
scaffold_group016	scat_0001	VYXG01005722.1_RagTag	1	792	2984642
scaffold_group016	scat_0001	VYXG01011633.1_RagTag	1	788	2984642
scaffold_group016	scat_0001	VYXG01012121.1_RagTag	1	783	2984642
scaffold_group016	scat_0001	VYXG01010441.1_RagTag	1	782	2984642
scaffold_group016	scat_0001	VYXG01007445.1_RagTag	1	775	2984642
scaffold_group016	scat_0001	VYXG01000946.1_RagTag	1	774	2984642
scaffold_group016	scat_0001	VYXG01003246.1_RagTag	1	769	2984642
scaffold_group016	scat_0001	VYXG01017387.1_RagTag	1	767	2984642
scaffold_group016	scat_0001	VYXG01001532.1_RagTag	1	760	2984642
scaffold_group016	scat_0001	VYXG01008412.1_RagTag	1	760	2984642
scaffold_group016	scat_0001	VYXG01002313.1_RagTag	1	753	2984642
scaffold_group016	scat_0001	VYXG01005117.1_RagTag	1	752	2984642
scaffold_group016	scat_0001	VYXG01005499.1_RagTag	1	745	2984642
scaffold_group016	scat_0001	VYXG01009152.1_RagTag	1	744	2984642
scaffold_group016	scat_0001	VYXG01011376.1_RagTag	1	739	2984642
scaffold_group016	scat_0001	VYXG01002451.1_RagTag	1	736	2984642
scaffold_group016	scat_0001	VYXG01009599.1_RagTag	1	735	2984642
scaffold_group016	scat_0001	VYXG01001889.1_RagTag	1	728	2984642
scaffold_group016	scat_0001	VYXG01017318.1_RagTag	1	728	2984642
scaffold_group016	scat_0001	ScTjWWh_997-HRSCAF-1630_RagTag	1	720	2984642
scaffold_group016	scat_0001	VYXG01000653.1_RagTag	1	720	2984642
scaffold_group016	scat_0001	VYXG01008968.1_RagTag	1	712	2984642
scaffold_group016	scat_0001	VYXG01010400.1_RagTag	1	710	2984642
scaffold_group016	scat_0001	VYXG01002858.1_RagTag	1	702	2984642
scaffold_group016	scat_0001	VYXG01008866.1_RagTag	1	700	2984642
scaffold_group016	scat_0001	VYXG01003614.1_RagTag	1	695	2984642
scaffold_group016	scat_0001	VYXG01011671.1_RagTag	1	693	2984642
scaffold_group016	scat_0001	VYXG01006948.1_RagTag	1	684	2984642
scaffold_group016	scat_0001	VYXG01004268.1_RagTag	1	682	2984642
scaffold_group016	scat_0001	VYXG01011987.1_RagTag	1	678	2984642
scaffold_group016	scat_0001	VYXG01006211.1_RagTag	1	672	2984642
scaffold_group016	scat_0001	VYXG01012466.1_RagTag	1	668	2984642
scaffold_group016	scat_0001	VYXG01012905.1_RagTag	1	663	2984642
scaffold_group016	scat_0001	VYXG01011233.1_RagTag	1	654	2984642
scaffold_group016	scat_0001	VYXG01008086.1_RagTag	1	652	2984642
scaffold_group016	scat_0001	VYXG01011746.1_RagTag	1	647	2984642
scaffold_group016	scat_0001	VYXG01017151.1_RagTag	1	645	2984642
scaffold_group016	scat_0001	VYXG01000424.1_RagTag	1	636	2984642
scaffold_group016	scat_0001	VYXG01012380.1_RagTag	1	635	2984642
scaffold_group016	scat_0001	VYXG01017117.1_RagTag	1	626	2984642
scaffold_group016	scat_0001	VYXG01017103.1_RagTag	1	623	2984642
scaffold_group016	scat_0001	VYXG01017083.1_RagTag	1	616	2984642
scaffold_group016	scat_0001	VYXG01017075.1_RagTag	1	614	2984642
scaffold_group016	scat_0001	VYXG01017065.1_RagTag	1	611	2984642
scaffold_group016	scat_0001	VYXG01017041.1_RagTag	1	602	2984642
scaffold_group016	scat_0001	VYXG01007062.1_RagTag	1	601	2984642
scaffold_group016	scat_0001	VYXG01012811.1_RagTag	1	594	2984642
scaffold_group016	scat_0001	VYXG01016999.1_RagTag	1	591	2984642
scaffold_group016	scat_0001	VYXG01008888.1_RagTag	1	586	2984642
scaffold_group016	scat_0001	VYXG01012373.1_RagTag	1	583	2984642
scaffold_group016	scat_0001	VYXG01007457.1_RagTag	1	576	2984642
scaffold_group016	scat_0001	VYXG01009173.1_RagTag	1	575	2984642
scaffold_group016	scat_0001	VYXG01016939.1_RagTag	1	568	2984642
scaffold_group016	scat_0001	VYXG01016940.1_RagTag	1	567	2984642
scaffold_group016	scat_0001	VYXG01016930.1_RagTag	1	561	2984642
scaffold_group016	scat_0001	VYXG01016922.1_RagTag	1	559	2984642
scaffold_group016	scat_0001	VYXG01016917.1_RagTag	1	556	2984642
scaffold_group016	scat_0001	VYXG01002290.1_RagTag	1	552	2984642
scaffold_group016	scat_0001	VYXG01016900.1_RagTag	1	552	2984642
scaffold_group016	scat_0001	VYXG01016877.1_RagTag	1	547	2984642
scaffold_group016	scat_0001	VYXG01016866.1_RagTag	1	545	2984642
scaffold_group016	scat_0001	VYXG01012793.1_RagTag	1	541	2984642
scaffold_group016	scat_0001	VYXG01010515.1_RagTag	1	539	2984642
scaffold_group016	scat_0001	VYXG01009209.1_RagTag	1	536	2984642
scaffold_group016	scat_0001	VYXG01016818.1_RagTag	1	533	2984642
scaffold_group016	scat_0001	VYXG01016804.1_RagTag	1	529	2984642
scaffold_group016	scat_0001	VYXG01011665.1_RagTag	1	527	2984642
scaffold_group016	scat_0001	VYXG01006872.1_RagTag	1	524	2984642
scaffold_group016	scat_0001	VYXG01008121.1_RagTag	1	522	2984642
scaffold_group016	scat_0001	VYXG01016771.1_RagTag	1	519	2984642
scaffold_group016	scat_0001	VYXG01009250.1_RagTag	1	516	2984642
scaffold_group016	scat_0001	VYXG01007856.1_RagTag	1	514	2984642
scaffold_group016	scat_0001	VYXG01016730.1_RagTag	1	511	2984642
scaffold_group016	scat_0001	VYXG01012575.1_RagTag	1	509	2984642
scaffold_group016	scat_0001	VYXG01004393.1_RagTag	1	507	2984642
scaffold_group016	scat_0001	VYXG01005061.1_RagTag	1	506	2984642
scaffold_group016	scat_0001	VYXG01011702.1_RagTag	1	502	2984642
scaffold_group016	scat_0001	VYXG01003385.1_RagTag	1	499	2984642
scaffold_group016	scat_0001	VYXG01011446.1_RagTag	1	499	2984642
scaffold_group016	scat_0001	VYXG01016693.1_RagTag	1	496	2984642
scaffold_group016	scat_0001	VYXG01016682.1_RagTag	1	493	2984642
scaffold_group016	scat_0001	VYXG01016674.1_RagTag	1	492	2984642
scaffold_group016	scat_0001	VYXG01006798.1_RagTag	1	489	2984642
scaffold_group016	scat_0001	VYXG01016658.1_RagTag	1	488	2984642
scaffold_group016	scat_0001	VYXG01009822.1_RagTag	1	484	2984642
scaffold_group016	scat_0001	VYXG01004960.1_RagTag	1	483	2984642
scaffold_group016	scat_0001	VYXG01004275.1_RagTag	1	481	2984642
scaffold_group016	scat_0001	VYXG01012188.1_RagTag	1	479	2984642
scaffold_group016	scat_0001	VYXG01012441.1_RagTag	1	477	2984642
scaffold_group016	scat_0001	VYXG01005408.1_RagTag	1	475	2984642
scaffold_group016	scat_0001	VYXG01016595.1_RagTag	1	474	2984642
scaffold_group016	scat_0001	VYXG01010112.1_RagTag	1	470	2984642
scaffold_group016	scat_0001	VYXG01004970.1_RagTag	1	469	2984642
scaffold_group016	scat_0001	VYXG01016577.1_RagTag	1	468	2984642
scaffold_group016	scat_0001	VYXG01016553.1_RagTag	1	465	2984642
scaffold_group016	scat_0001	VYXG01006550.1_RagTag	1	463	2984642
scaffold_group016	scat_0001	VYXG01004646.1_RagTag	1	462	2984642
scaffold_group016	scat_0001	VYXG01007624.1_RagTag	1	460	2984642
scaffold_group016	scat_0001	VYXG01007982.1_RagTag	1	457	2984642
scaffold_group016	scat_0001	VYXG01007430.1_RagTag	1	456	2984642
scaffold_group016	scat_0001	VYXG01004135.1_RagTag	1	454	2984642
scaffold_group016	scat_0001	VYXG01010547.1_RagTag	1	453	2984642
scaffold_group016	scat_0001	VYXG01016477.1_RagTag	1	450	2984642
scaffold_group016	scat_0001	VYXG01016458.1_RagTag	1	448	2984642
scaffold_group016	scat_0001	VYXG01002527.1_RagTag	1	446	2984642
scaffold_group016	scat_0001	VYXG01011228.1_RagTag	1	446	2984642
scaffold_group016	scat_0001	VYXG01012815.1_RagTag	1	443	2984642
scaffold_group016	scat_0001	VYXG01004847.1_RagTag	1	441	2984642
scaffold_group016	scat_0001	VYXG01007111.1_RagTag	1	440	2984642
scaffold_group016	scat_0001	VYXG01009535.1_RagTag	1	437	2984642
scaffold_group016	scat_0001	VYXG01010960.1_RagTag	1	435	2984642
scaffold_group016	scat_0001	VYXG01006497.1_RagTag	1	433	2984642
scaffold_group016	scat_0001	VYXG01005987.1_RagTag	1	432	2984642
scaffold_group016	scat_0001	VYXG01008719.1_RagTag	1	429	2984642
scaffold_group016	scat_0001	ScTjWWh_480-HRSCAF-798_RagTag	1	427	2984642
scaffold_group016	scat_0001	VYXG01016340.1_RagTag	1	427	2984642
scaffold_group016	scat_0001	VYXG01008182.1_RagTag	1	422	2984642
scaffold_group016	scat_0001	VYXG01016307.1_RagTag	1	422	2984642
scaffold_group016	scat_0001	VYXG01012002.1_RagTag	1	418	2984642
scaffold_group016	scat_0001	VYXG01016281.1_RagTag	1	417	2984642
scaffold_group016	scat_0001	VYXG01006301.1_RagTag	1	413	2984642
scaffold_group016	scat_0001	VYXG01016255.1_RagTag	1	413	2984642
scaffold_group016	scat_0001	ScTjWWh_1207-HRSCAF-1960_RagTag	1	407	2984642
scaffold_group016	scat_0001	VYXG01001844.1_RagTag	1	407	2984642
scaffold_group016	scat_0001	VYXG01009242.1_RagTag	1	405	2984642
scaffold_group016	scat_0001	VYXG01016157.1_RagTag	1	401	2984642
scaffold_group016	scat_0001	VYXG01007741.1_RagTag	1	399	2984642
scaffold_group016	scat_0001	VYXG01016124.1_RagTag	1	396	2984642
scaffold_group016	scat_0001	VYXG01001130.1_RagTag	1	392	2984642
scaffold_group016	scat_0001	VYXG01016097.1_RagTag	1	392	2984642
scaffold_group016	scat_0001	VYXG01011972.1_RagTag	1	386	2984642
scaffold_group016	scat_0001	VYXG01016036.1_RagTag	1	385	2984642
scaffold_group016	scat_0001	VYXG01007074.1_RagTag	1	381	2984642
scaffold_group016	scat_0001	VYXG01016002.1_RagTag	1	381	2984642
scaffold_group016	scat_0001	VYXG01012313.1_RagTag	1	374	2984642
scaffold_group016	scat_0001	VYXG01011764.1_RagTag	1	372	2984642
scaffold_group016	scat_0001	VYXG01011507.1_RagTag	1	369	2984642
scaffold_group016	scat_0001	VYXG01012253.1_RagTag	1	367	2984642
scaffold_group016	scat_0001	VYXG01015868.1_RagTag	1	364	2984642
scaffold_group016	scat_0001	VYXG01012483.1_RagTag	1	359	2984642
